thread_id,email_id,email_code,email_body,previous_email_id,previous_email_code,previous_email_body,concat_body
502474,504194,technical,"Were you able to reproduce?  If so, did you use the syzkaller output or something else?",502474,technical,," Were you able to reproduce?  If so, did you use the syzkaller output or something else?"
502474,504498,technical,I reproduced on vm using syzkaller utils and verified the fix by syzbot.,504194,technical,"Were you able to reproduce?  If so, did you use the syzkaller output or something else?","Were you able to reproduce?  If so, did you use the syzkaller output or something else? I reproduced on vm using syzkaller utils and verified the fix by syzbot."
502474,516217,technical,"I think this might be a better fix,WRITE_PENDING can be set without con->mutex held from socket callbacks.this is the reason we use atomic bit ops here, so testing WRITE_PENDING under the lock didn't make sense to me.At the same time, KEEPALIVE_PENDING could have been a non-atomic flag. I spent some time trying to make sense of conditioning queue_con() call on the previous value of KEEPALIVE_PENDING and couldn't see any, so I'm setting it with con_flag_set(), making ceph_con_keepalive() symmetric  with ceph_con_send().",504498,technical,I reproduced on vm using syzkaller utils and verified the fix by syzbot.,"I reproduced on vm using syzkaller utils and verified the fix by syzbot. I think this might be a better fix,WRITE_PENDING can be set without con->mutex held from socket callbacks.this is the reason we use atomic bit ops here, so testing WRITE_PENDING under the lock didn't make sense to me.At the same time, KEEPALIVE_PENDING could have been a non-atomic flag. I spent some time trying to make sense of conditioning queue_con() call on the previous value of KEEPALIVE_PENDING and couldn't see any, so I'm setting it with con_flag_set(), making ceph_con_keepalive() symmetric  with ceph_con_send()."
502474,516585,technical,"Yes, it looks clear and makes sense to have an atomic operation in if statement but it still triggers warning. KEEPALIVE_PENDING should be set afterclear_standby() because con_fault() can be called right before acquiring the lock here which sets the flag in standby state. I tested the change with syzbot and confirmed there was no warning.",516217,technical,"I think this might be a better fix,WRITE_PENDING can be set without con->mutex held from socket callbacks.this is the reason we use atomic bit ops here, so testing WRITE_PENDING under the lock didn't make sense to me.At the same time, KEEPALIVE_PENDING could have been a non-atomic flag. I spent some time trying to make sense of conditioning queue_con() call on the previous value of KEEPALIVE_PENDING and couldn't see any, so I'm setting it with con_flag_set(), making ceph_con_keepalive() symmetric  with ceph_con_send().","I think this might be a better fix,WRITE_PENDING can be set without con->mutex held from socket callbacks.this is the reason we use atomic bit ops here, so testing WRITE_PENDING under the lock didn't make sense to me.At the same time, KEEPALIVE_PENDING could have been a non-atomic flag. I spent some time trying to make sense of conditioning queue_con() call on the previous value of KEEPALIVE_PENDING and couldn't see any, so I'm setting it with con_flag_set(), making ceph_con_keepalive() symmetric  with ceph_con_send(). Yes, it looks clear and makes sense to have an atomic operation in if statement but it still triggers warning. KEEPALIVE_PENDING should be set afterclear_standby() because con_fault() can be called right before acquiring the lock here which sets the flag in standby state. I tested the change with syzbot and confirmed there was no warning."
502474,516719,technical,"Right, it still triggers one of the warnings.  I was too focused on WRITE_PENDING and missed that in plain sight.  I'll update the patch. Thanks for testing!",516585,technical,"Yes, it looks clear and makes sense to have an atomic operation in if statement but it still triggers warning. KEEPALIVE_PENDING should be set afterclear_standby() because con_fault() can be called right before acquiring the lock here which sets the flag in standby state. I tested the change with syzbot and confirmed there was no warning.","Yes, it looks clear and makes sense to have an atomic operation in if statement but it still triggers warning. KEEPALIVE_PENDING should be set afterclear_standby() because con_fault() can be called right before acquiring the lock here which sets the flag in standby state. I tested the change with syzbot and confirmed there was no warning. Right, it still triggers one of the warnings.  I was too focused on WRITE_PENDING and missed that in plain sight.  I'll update the patch. Thanks for testing!"
504434,505381,technical,"Really?  Why not?  What keeps you from ""knowing"" this?  Can't the developer of the chip tell you? Shouldn't ""Unknown"" really be the same thing as ""Vulnerable""?  A user should treat it the same way, ""Unknown"" makes it feel like ""maybe I can just ignore this and hope I really am safe"", which is not a good idea at all.",504439,-1,," Really?  Why not?  What keeps you from ""knowing"" this?  Can't the developer of the chip tell you? Shouldn't ""Unknown"" really be the same thing as ""Vulnerable""?  A user should treat it the same way, ""Unknown"" makes it feel like ""maybe I can just ignore this and hope I really am safe"", which is not a good idea at all."
504434,505675,technical,"Do some of the ""Unknown"" cases arise  from the vulnerability detection code being compiled out of the kernel? I wonder whether at least the detection support should be mandatory. sysfs is not very useful as a standard vulnerability reporting interface unless we make best efforts to always populate it with real information. Also, does ""Unknown"" convey anything beyond what is indicated by the sysfs entry being omitted altogether?",505381,technical,"Really?  Why not?  What keeps you from ""knowing"" this?  Can't the developer of the chip tell you? Shouldn't ""Unknown"" really be the same thing as ""Vulnerable""?  A user should treat it the same way, ""Unknown"" makes it feel like ""maybe I can just ignore this and hope I really am safe"", which is not a good idea at all.","Really?  Why not?  What keeps you from ""knowing"" this?  Can't the developer of the chip tell you? Shouldn't ""Unknown"" really be the same thing as ""Vulnerable""?  A user should treat it the same way, ""Unknown"" makes it feel like ""maybe I can just ignore this and hope I really am safe"", which is not a good idea at all. Do some of the ""Unknown"" cases arise  from the vulnerability detection code being compiled out of the kernel? I wonder whether at least the detection support should be mandatory. sysfs is not very useful as a standard vulnerability reporting interface unless we make best efforts to always populate it with real information. Also, does ""Unknown"" convey anything beyond what is indicated by the sysfs entry being omitted altogether?"
504434,505677,technical,"There tends to be a few cases, possibly incomplete white/black lists, firmware that isn't responding correctly, or the user didn't build in the code to check the mitigation (possibly because its an embedded system and they know its not vulnerable?).I would hope that it is an exceptional case. I tend to agree its not clear what to do with ""unknown"". OTOH, I think there is a hesitation to declare something vulnerable when it isn't. Meltdown for example, is fairly rare given that it currently only affects a few arm parts, so declaring someone vulnerable when they likely aren't is going to be just as difficult to explain.",505675,technical,"Do some of the ""Unknown"" cases arise  from the vulnerability detection code being compiled out of the kernel? I wonder whether at least the detection support should be mandatory. sysfs is not very useful as a standard vulnerability reporting interface unless we make best efforts to always populate it with real information. Also, does ""Unknown"" convey anything beyond what is indicated by the sysfs entry being omitted altogether?","Do some of the ""Unknown"" cases arise  from the vulnerability detection code being compiled out of the kernel? I wonder whether at least the detection support should be mandatory. sysfs is not very useful as a standard vulnerability reporting interface unless we make best efforts to always populate it with real information. Also, does ""Unknown"" convey anything beyond what is indicated by the sysfs entry being omitted altogether? There tends to be a few cases, possibly incomplete white/black lists, firmware that isn't responding correctly, or the user didn't build in the code to check the mitigation (possibly because its an embedded system and they know its not vulnerable?).I would hope that it is an exceptional case. I tend to agree its not clear what to do with ""unknown"". OTOH, I think there is a hesitation to declare something vulnerable when it isn't. Meltdown for example, is fairly rare given that it currently only affects a few arm parts, so declaring someone vulnerable when they likely aren't is going to be just as difficult to explain."
504434,505684,technical,"Hi, yes, I'm not sure about this one. I tend to think the ""unknown"" case encourages users that really want an answer to dig deeper and call their hardware/os/whoever to get an answer. I would tend to think that if the entry is missing it would tend to encourage the behavior that Greg KH mentions where the user assumes ""hey the system doesn't have a sysfs entry for VUNLERABILITY, that probably means that its not possible on the architecture"".",505677,technical,"There tends to be a few cases, possibly incomplete white/black lists, firmware that isn't responding correctly, or the user didn't build in the code to check the mitigation (possibly because its an embedded system and they know its not vulnerable?).I would hope that it is an exceptional case. I tend to agree its not clear what to do with ""unknown"". OTOH, I think there is a hesitation to declare something vulnerable when it isn't. Meltdown for example, is fairly rare given that it currently only affects a few arm parts, so declaring someone vulnerable when they likely aren't is going to be just as difficult to explain.","There tends to be a few cases, possibly incomplete white/black lists, firmware that isn't responding correctly, or the user didn't build in the code to check the mitigation (possibly because its an embedded system and they know its not vulnerable?).I would hope that it is an exceptional case. I tend to agree its not clear what to do with ""unknown"". OTOH, I think there is a hesitation to declare something vulnerable when it isn't. Meltdown for example, is fairly rare given that it currently only affects a few arm parts, so declaring someone vulnerable when they likely aren't is going to be just as difficult to explain. Hi, yes, I'm not sure about this one. I tend to think the ""unknown"" case encourages users that really want an answer to dig deeper and call their hardware/os/whoever to get an answer. I would tend to think that if the entry is missing it would tend to encourage the behavior that Greg KH mentions where the user assumes ""hey the system doesn't have a sysfs entry for VUNLERABILITY, that probably means that its not possible on the architecture""."
504434,505687,technical,"Then fix the lists (smile)  If the firmware doesn't respond, that would imply it is vulnerable (smile)  And if the code isn't built in, again, it's vulnerable. Then have the default be vulnerable, don't give people false hope. If you know it is rare, then you know how to properly detect it so ""unknown"" is not needed, correct? Again, ""unknown"" is not going to help anyone out here, please don't do it.",505684,technical,"Hi, yes, I'm not sure about this one. I tend to think the ""unknown"" case encourages users that really want an answer to dig deeper and call their hardware/os/whoever to get an answer. I would tend to think that if the entry is missing it would tend to encourage the behavior that Greg KH mentions where the user assumes ""hey the system doesn't have a sysfs entry for VUNLERABILITY, that probably means that its not possible on the architecture"".","Hi, yes, I'm not sure about this one. I tend to think the ""unknown"" case encourages users that really want an answer to dig deeper and call their hardware/os/whoever to get an answer. I would tend to think that if the entry is missing it would tend to encourage the behavior that Greg KH mentions where the user assumes ""hey the system doesn't have a sysfs entry for VUNLERABILITY, that probably means that its not possible on the architecture"". Then fix the lists (smile)  If the firmware doesn't respond, that would imply it is vulnerable (smile)  And if the code isn't built in, again, it's vulnerable. Then have the default be vulnerable, don't give people false hope. If you know it is rare, then you know how to properly detect it so ""unknown"" is not needed, correct? Again, ""unknown"" is not going to help anyone out here, please don't do it."
504434,505777,technical,i applied your patch series on linux. On my Raspberry Pi 3B+ (defconfig) I'm getting this from sysfs. How can this be fixed?,505687,technical,"Then fix the lists (smile)  If the firmware doesn't respond, that would imply it is vulnerable (smile)  And if the code isn't built in, again, it's vulnerable. Then have the default be vulnerable, don't give people false hope. If you know it is rare, then you know how to properly detect it so ""unknown"" is not needed, correct? Again, ""unknown"" is not going to help anyone out here, please don't do it.","Then fix the lists (smile)  If the firmware doesn't respond, that would imply it is vulnerable (smile)  And if the code isn't built in, again, it's vulnerable. Then have the default be vulnerable, don't give people false hope. If you know it is rare, then you know how to properly detect it so ""unknown"" is not needed, correct? Again, ""unknown"" is not going to help anyone out here, please don't do it. i applied your patch series on linux. On my Raspberry Pi 3B+ (defconfig) I'm getting this from sysfs. How can this be fixed?"
504434,505816,technical,"HI, So, for spec_store_bypass, as you noted your getting hit by the lack of psci/smccc to report the ssb state, and this patch is just reflecting that. In the case of spectreversion 2 it may be correct to blame this patch set because its displaying ""unknown"" since your core isn't in the blacklist, and your core isn't new enough to have the csversion 2 bit indicating its not vulnerable. In this case if we do away with the unknown state, we should probably depend entirely on the black list and simply display ""Not affected"" if the core isn't listed. (meaning we may report cores not affected when they are missing from the blacklist). For ssb, the correct answer is probably fix the firmware, but given the situation, its likely this kind of machine is going to force an additional MIDR list to report the state correctly. Maybe Will or someone can chime in here? For spectreversion 2, wait for another version of this patch.",505777,technical,i applied your patch series on linux. On my Raspberry Pi 3B+ (defconfig) I'm getting this from sysfs. How can this be fixed?,"i applied your patch series on linux. On my Raspberry Pi 3B+ (defconfig) I'm getting this from sysfs. How can this be fixed? HI, So, for spec_store_bypass, as you noted your getting hit by the lack of psci/smccc to report the ssb state, and this patch is just reflecting that. In the case of spectreversion 2 it may be correct to blame this patch set because its displaying ""unknown"" since your core isn't in the blacklist, and your core isn't new enough to have the csversion 2 bit indicating its not vulnerable. In this case if we do away with the unknown state, we should probably depend entirely on the black list and simply display ""Not affected"" if the core isn't listed. (meaning we may report cores not affected when they are missing from the blacklist). For ssb, the correct answer is probably fix the firmware, but given the situation, its likely this kind of machine is going to force an additional MIDR list to report the state correctly. Maybe Will or someone can chime in here? For spectreversion 2, wait for another version of this patch."
504434,506117,technical,"Marc Z is already working on this iirc, since we need it to fix the message printed to about the mitigation status anyway.",505816,technical,"HI, So, for spec_store_bypass, as you noted your getting hit by the lack of psci/smccc to report the ssb state, and this patch is just reflecting that. In the case of spectreversion 2 it may be correct to blame this patch set because its displaying ""unknown"" since your core isn't in the blacklist, and your core isn't new enough to have the csversion 2 bit indicating its not vulnerable. In this case if we do away with the unknown state, we should probably depend entirely on the black list and simply display ""Not affected"" if the core isn't listed. (meaning we may report cores not affected when they are missing from the blacklist). For ssb, the correct answer is probably fix the firmware, but given the situation, its likely this kind of machine is going to force an additional MIDR list to report the state correctly. Maybe Will or someone can chime in here? For spectreversion 2, wait for another version of this patch.","HI, So, for spec_store_bypass, as you noted your getting hit by the lack of psci/smccc to report the ssb state, and this patch is just reflecting that. In the case of spectreversion 2 it may be correct to blame this patch set because its displaying ""unknown"" since your core isn't in the blacklist, and your core isn't new enough to have the csversion 2 bit indicating its not vulnerable. In this case if we do away with the unknown state, we should probably depend entirely on the black list and simply display ""Not affected"" if the core isn't listed. (meaning we may report cores not affected when they are missing from the blacklist). For ssb, the correct answer is probably fix the firmware, but given the situation, its likely this kind of machine is going to force an additional MIDR list to report the state correctly. Maybe Will or someone can chime in here? For spectreversion 2, wait for another version of this patch. Marc Z is already working on this iirc, since we need it to fix the message printed to about the mitigation status anyway."
504434,506255,technical,"Thinking about it, ""unknown"" is actually the common case. Kernels that predate the sysfs vulnerabilities interface effectively report this for all vulnerabilities by omitting the sysfs entries entirely. Current kernels also don't know anything about future vulnerabilities that may be added in sysfs later on (but which may nevertheless be discovered subsequently to affect current hardware). So, can we simply omit the sysfs entries for which we can't provide a good answer? IMHO the kernel should make best efforts to provide answers for every vulnerability that it knows about, so the checks should not be Kconfig-dependent without a good reason. There will be cases where whitelists/blacklists are the only source of answers, and we are ultimately reliant on vendors to provide that information.  Upstream Linux is likely to lag, there's not much we can do about that.",506117,technical,"Marc Z is already working on this iirc, since we need it to fix the message printed to about the mitigation status anyway.","Marc Z is already working on this iirc, since we need it to fix the message printed to about the mitigation status anyway. Thinking about it, ""unknown"" is actually the common case. Kernels that predate the sysfs vulnerabilities interface effectively report this for all vulnerabilities by omitting the sysfs entries entirely. Current kernels also don't know anything about future vulnerabilities that may be added in sysfs later on (but which may nevertheless be discovered subsequently to affect current hardware). So, can we simply omit the sysfs entries for which we can't provide a good answer? IMHO the kernel should make best efforts to provide answers for every vulnerability that it knows about, so the checks should not be Kconfig-dependent without a good reason. There will be cases where whitelists/blacklists are the only source of answers, and we are ultimately reliant on vendors to provide that information.  Upstream Linux is likely to lag, there's not much we can do about that."
504434,506261,technical,"As you say, we already do this for older systems. But don't add new logic to explicitly not create the files just because we ""can not figure it out"".  For those systems, I would default to ""vulnerable"" as I think that's what we do today, right?",506255,technical,"Thinking about it, ""unknown"" is actually the common case. Kernels that predate the sysfs vulnerabilities interface effectively report this for all vulnerabilities by omitting the sysfs entries entirely. Current kernels also don't know anything about future vulnerabilities that may be added in sysfs later on (but which may nevertheless be discovered subsequently to affect current hardware). So, can we simply omit the sysfs entries for which we can't provide a good answer? IMHO the kernel should make best efforts to provide answers for every vulnerability that it knows about, so the checks should not be Kconfig-dependent without a good reason. There will be cases where whitelists/blacklists are the only source of answers, and we are ultimately reliant on vendors to provide that information.  Upstream Linux is likely to lag, there's not much we can do about that.","Thinking about it, ""unknown"" is actually the common case. Kernels that predate the sysfs vulnerabilities interface effectively report this for all vulnerabilities by omitting the sysfs entries entirely. Current kernels also don't know anything about future vulnerabilities that may be added in sysfs later on (but which may nevertheless be discovered subsequently to affect current hardware). So, can we simply omit the sysfs entries for which we can't provide a good answer? IMHO the kernel should make best efforts to provide answers for every vulnerability that it knows about, so the checks should not be Kconfig-dependent without a good reason. There will be cases where whitelists/blacklists are the only source of answers, and we are ultimately reliant on vendors to provide that information.  Upstream Linux is likely to lag, there's not much we can do about that. As you say, we already do this for older systems. But don't add new logic to explicitly not create the files just because we ""can not figure it out"".  For those systems, I would default to ""vulnerable"" as I think that's what we do today, right?"
504434,506275,technical,"Nope: currently the vulnerabilities directory doesn't even exist for arm64 because we don't select GENERIC_CPU_VULNERABILITIES.There are also a few other things to consider here:  1. The action to take as an end-user is slightly different in the case     that you know for sure that your system is vulnerable, as opposed to     the case that you don't know whether your system is vulnerable or not.     The former needs a firmware update, the second needs a statement about     the CPU, which could result in a simple whitelist update in Linux.  2. There's an unfortunate political angle to this. Whilst the Arm website     [1] provides information for all of the Arm-designed CPUs (i.e.     Cortex-A*), it doesn't comment on partner implementations. I'm not at     all keen to be seen as branding them all as vulnerable in the Linux     kernel, as this is likely to cause more problems than it solves.     If we had complete whitelist information available in public, that     would be ideal, but it's not the case.  3. The architecture has added some ID registers to determine if a CPU     is affected by Spectre and Meltdown, so a whitelist only needs to     cover existing CPUs. So I agree with Dave that continuing to omit the files when we don't know whether or not the system is affected is the right thing to do.",506261,technical,"As you say, we already do this for older systems. But don't add new logic to explicitly not create the files just because we ""can not figure it out"".  For those systems, I would default to ""vulnerable"" as I think that's what we do today, right?","As you say, we already do this for older systems. But don't add new logic to explicitly not create the files just because we ""can not figure it out"".  For those systems, I would default to ""vulnerable"" as I think that's what we do today, right? Nope: currently the vulnerabilities directory doesn't even exist for arm64 because we don't select GENERIC_CPU_VULNERABILITIES.There are also a few other things to consider here:  1. The action to take as an end-user is slightly different in the case     that you know for sure that your system is vulnerable, as opposed to     the case that you don't know whether your system is vulnerable or not.     The former needs a firmware update, the second needs a statement about     the CPU, which could result in a simple whitelist update in Linux.  2. There's an unfortunate political angle to this. Whilst the Arm website     [1] provides information for all of the Arm-designed CPUs (i.e.     Cortex-A*), it doesn't comment on partner implementations. I'm not at     all keen to be seen as branding them all as vulnerable in the Linux     kernel, as this is likely to cause more problems than it solves.     If we had complete whitelist information available in public, that     would be ideal, but it's not the case.  3. The architecture has added some ID registers to determine if a CPU     is affected by Spectre and Meltdown, so a whitelist only needs to     cover existing CPUs. So I agree with Dave that continuing to omit the files when we don't know whether or not the system is affected is the right thing to do."
505390,505385,technical,Already send a new version My reference is SCSI Block Commands,512151,technical,"As far as I know, there are more than one Turbo Write feature proposals in JEDEC, which are currently under discussion. For now, not all proposals are using CDB bytes for enabling TurboWrite. So, maybe making this change in SCSI is still too early.","As far as I know, there are more than one Turbo Write feature proposals in JEDEC, which are currently under discussion. For now, not all proposals are using CDB bytes for enabling TurboWrite. So, maybe making this change in SCSI is still too early. Already send a new version My reference is SCSI Block Commands"
505390,505831,technical,"That is the GROUP NUMBER field. Also found in READ(16) at the same location within its cdb. The proposed code deserves at least an explanatory comment. Since it is relatively recent, perhaps the above should only be done iff:    - the REPORT SUPPORTED OPERATION CODES (RSOC) command is supported, and    - in the RSOC entry for WRITE(16), the CDB USAGE DATA field (a bit mask)      indicates the GROUP NUMBER field is supported That check can be done once, at disk attachment time where there is already code to fetch RSOC.Is there a bireadhint ? If not then the bi_write_hint should also be applied to READ(16). Makes that variable naming look pretty silly though.",505390,-1,," That is the GROUP NUMBER field. Also found in READ(16) at the same location within its cdb. The proposed code deserves at least an explanatory comment. Since it is relatively recent, perhaps the above should only be done iff:    - the REPORT SUPPORTED OPERATION CODES (RSOC) command is supported, and    - in the RSOC entry for WRITE(16), the CDB USAGE DATA field (a bit mask)      indicates the GROUP NUMBER field is supported That check can be done once, at disk attachment time where there is already code to fetch RSOC.Is there a bireadhint ? If not then the bi_write_hint should also be applied to READ(16). Makes that variable naming look pretty silly though."
505390,505845,technical,"SBC-5 says that support for the grouping function is indicated by the GROUP_SUP bit in the Extended Inquiry VPD page (86h).  I'm not sure how many devices actually support that page though.  Probably most don't. What devices actually DO support the grouping and do something with it? We'd probably need a blacklist flag to turn this off and/or some code in the error path to discontinue setting the field if the device returns INVALID FIELD IN CDB or something, like we do for disabling discard commands if they don't actually work in sd_done().",505831,technical,"That is the GROUP NUMBER field. Also found in READ(16) at the same location within its cdb. The proposed code deserves at least an explanatory comment. Since it is relatively recent, perhaps the above should only be done iff:    - the REPORT SUPPORTED OPERATION CODES (RSOC) command is supported, and    - in the RSOC entry for WRITE(16), the CDB USAGE DATA field (a bit mask)      indicates the GROUP NUMBER field is supported That check can be done once, at disk attachment time where there is already code to fetch RSOC.Is there a bireadhint ? If not then the bi_write_hint should also be applied to READ(16). Makes that variable naming look pretty silly though.","That is the GROUP NUMBER field. Also found in READ(16) at the same location within its cdb. The proposed code deserves at least an explanatory comment. Since it is relatively recent, perhaps the above should only be done iff:    - the REPORT SUPPORTED OPERATION CODES (RSOC) command is supported, and    - in the RSOC entry for WRITE(16), the CDB USAGE DATA field (a bit mask)      indicates the GROUP NUMBER field is supported That check can be done once, at disk attachment time where there is already code to fetch RSOC.Is there a bireadhint ? If not then the bi_write_hint should also be applied to READ(16). Makes that variable naming look pretty silly though. SBC-5 says that support for the grouping function is indicated by the GROUP_SUP bit in the Extended Inquiry VPD page (86h).  I'm not sure how many devices actually support that page though.  Probably most don't. What devices actually DO support the grouping and do something with it? We'd probably need a blacklist flag to turn this off and/or some code in the error path to discontinue setting the field if the device returns INVALID FIELD IN CDB or something, like we do for disabling discard commands if they don't actually work in sd_done()."
505390,505973,technical,"Several devices support it, albeit for various different purposes. It's one of these wonderful features whose interpretation was left outside the scope of the spec for a long time. So even though we absolutely and positively need to make setting GROUPNUMBER conditional on GROUP_SUP being reported, we also need additional information from the storage about how the field should be interpreted. The official way to report hinting is for the device to implement the IOAdvice Hints Grouping mode page. I wrote some code to support that but no vendors that I know of ended up actually shipping an implementation. A few implemented my older I/O class proposal but didn't ship that either despite really convincing performance results. If Randall has access to a device which implements hinting, I'd love to know more.",505845,technical,"SBC-5 says that support for the grouping function is indicated by the GROUP_SUP bit in the Extended Inquiry VPD page (86h).  I'm not sure how many devices actually support that page though.  Probably most don't. What devices actually DO support the grouping and do something with it? We'd probably need a blacklist flag to turn this off and/or some code in the error path to discontinue setting the field if the device returns INVALID FIELD IN CDB or something, like we do for disabling discard commands if they don't actually work in sd_done().","SBC-5 says that support for the grouping function is indicated by the GROUP_SUP bit in the Extended Inquiry VPD page (86h).  I'm not sure how many devices actually support that page though.  Probably most don't. What devices actually DO support the grouping and do something with it? We'd probably need a blacklist flag to turn this off and/or some code in the error path to discontinue setting the field if the device returns INVALID FIELD IN CDB or something, like we do for disabling discard commands if they don't actually work in sd_done(). Several devices support it, albeit for various different purposes. It's one of these wonderful features whose interpretation was left outside the scope of the spec for a long time. So even though we absolutely and positively need to make setting GROUPNUMBER conditional on GROUP_SUP being reported, we also need additional information from the storage about how the field should be interpreted. The official way to report hinting is for the device to implement the IOAdvice Hints Grouping mode page. I wrote some code to support that but no vendors that I know of ended up actually shipping an implementation. A few implemented my older I/O class proposal but didn't ship that either despite really convincing performance results. If Randall has access to a device which implements hinting, I'd love to know more."
505390,505983,technical,I am working on Android phone. The idea is to enable write hint for Turbo write UFS feature.Turbo write feature in UFS 3.x is under discussion in JEDEC JC-64.this patch is the under-lying framework for supporting this feature.,505973,technical,"Several devices support it, albeit for various different purposes. It's one of these wonderful features whose interpretation was left outside the scope of the spec for a long time. So even though we absolutely and positively need to make setting GROUPNUMBER conditional on GROUP_SUP being reported, we also need additional information from the storage about how the field should be interpreted. The official way to report hinting is for the device to implement the IOAdvice Hints Grouping mode page. I wrote some code to support that but no vendors that I know of ended up actually shipping an implementation. A few implemented my older I/O class proposal but didn't ship that either despite really convincing performance results. If Randall has access to a device which implements hinting, I'd love to know more.","Several devices support it, albeit for various different purposes. It's one of these wonderful features whose interpretation was left outside the scope of the spec for a long time. So even though we absolutely and positively need to make setting GROUPNUMBER conditional on GROUP_SUP being reported, we also need additional information from the storage about how the field should be interpreted. The official way to report hinting is for the device to implement the IOAdvice Hints Grouping mode page. I wrote some code to support that but no vendors that I know of ended up actually shipping an implementation. A few implemented my older I/O class proposal but didn't ship that either despite really convincing performance results. If Randall has access to a device which implements hinting, I'd love to know more. I am working on Android phone. The idea is to enable write hint for Turbo write UFS feature.Turbo write feature in UFS 3.x is under discussion in JEDEC JC-64.this patch is the under-lying framework for supporting this feature."
505390,506000,technical,"OK, but we can't blindly go setting GROUP NUMBER to a non-zero value. That'll break a massive amount of devices which will fail READ/WRITE commands with INVALID FIELD IN CDB. So aside from requiring the device to report GROUP_SUP=1, we'll need some sort of indication that this device supports the UFS Turbo Write feature. If you are engaged with JEDEC on this, please tell them we'll need a VPD page, a mode page, or something similar to use as trigger to entertain enabling this feature.",505983,technical,I am working on Android phone. The idea is to enable write hint for Turbo write UFS feature.Turbo write feature in UFS 3.x is under discussion in JEDEC JC-64.this patch is the under-lying framework for supporting this feature.,"I am working on Android phone. The idea is to enable write hint for Turbo write UFS feature.Turbo write feature in UFS 3.x is under discussion in JEDEC JC-64.this patch is the under-lying framework for supporting this feature. OK, but we can't blindly go setting GROUP NUMBER to a non-zero value. That'll break a massive amount of devices which will fail READ/WRITE commands with INVALID FIELD IN CDB. So aside from requiring the device to report GROUP_SUP=1, we'll need some sort of indication that this device supports the UFS Turbo Write feature. If you are engaged with JEDEC on this, please tell them we'll need a VPD page, a mode page, or something similar to use as trigger to entertain enabling this feature."
505390,512151,technical,"As far as I know, there are more than one Turbo Write feature proposals in JEDEC, which are currently under discussion. For now, not all proposals are using CDB bytes for enabling TurboWrite. So, maybe making this change in SCSI is still too early.",506000,technical,"OK, but we can't blindly go setting GROUP NUMBER to a non-zero value. That'll break a massive amount of devices which will fail READ/WRITE commands with INVALID FIELD IN CDB. So aside from requiring the device to report GROUP_SUP=1, we'll need some sort of indication that this device supports the UFS Turbo Write feature. If you are engaged with JEDEC on this, please tell them we'll need a VPD page, a mode page, or something similar to use as trigger to entertain enabling this feature.","OK, but we can't blindly go setting GROUP NUMBER to a non-zero value. That'll break a massive amount of devices which will fail READ/WRITE commands with INVALID FIELD IN CDB. So aside from requiring the device to report GROUP_SUP=1, we'll need some sort of indication that this device supports the UFS Turbo Write feature. If you are engaged with JEDEC on this, please tell them we'll need a VPD page, a mode page, or something similar to use as trigger to entertain enabling this feature. As far as I know, there are more than one Turbo Write feature proposals in JEDEC, which are currently under discussion. For now, not all proposals are using CDB bytes for enabling TurboWrite. So, maybe making this change in SCSI is still too early."
508181,516512,technical,"Given that keycodes are linux-specific, I think the property should be linux,keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments?",508183,-1,," Given that keycodes are linux-specific, I think the property should be linux,keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments?"
508181,517448,technical,"Yes, I had similar thoughts.",516513,technical,"Given that keycodes are linux-specific, I think the property should be linux, keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments?","Given that keycodes are linux-specific, I think the property should be linux, keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments? Yes, I had similar thoughts."
508181,587450,technical,"Hello, i used this rotary-encoder patch in my embedded project and found two errors. I am sorry, I know that E-Mail style is not good. I have no time right now, but I'll be back in two weeks. Someone, maybe Mr. Han, could submit a new version of the patch. If not, I'll try to do it on my return. (it could take some time, since I am new to patchwork)",517448,technical,"Yes, I had similar thoughts.","Yes, I had similar thoughts. Hello, i used this rotary-encoder patch in my embedded project and found two errors. I am sorry, I know that E-Mail style is not good. I have no time right now, but I'll be back in two weeks. Someone, maybe Mr. Han, could submit a new version of the patch. If not, I'll try to do it on my return. (it could take some time, since I am new to patchwork)"
508181,516513,technical,"Given that keycodes are linux-specific, I think the property should be linux, keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments?",516512,technical,"Given that keycodes are linux-specific, I think the property should be linux,keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments?","Given that keycodes are linux-specific, I think the property should be linux,keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments? Given that keycodes are linux-specific, I think the property should be linux, keycodes. Also, I am not sure we need separate rotary-encoder, relative-keys property as we can infer that we want to generate keys from presence of linux, keycodes property., any comments?"
509341,610769,technical,I wonder if you can take this.,562843,-1,, I wonder if you can take this.
514377,528953,technical,Any comment on this patch ?,514377,-1,, Any comment on this patch ?
