thread_id,email_id,quotation,quotation_code,email_final_code
207400,207934,I would say this is done right.,neutral,civil
258997,259513,could you please illustrate me what the kconfig & warning is?,neutral,civil
347183,349692,"The same check seems necessary after flushing drm_dp_mst_link_probe_work(): If the work item lit up a new display, all previous suspend steps need to be unwound and -EBUSY needs to be returned to the PM core.",neutral,civil
202437,160227,Are you going to answer any of my remaining questions in a more constructive way?,neutral,civil
431048,432750,(This is the point of my original comment.),neutral,civil
541450,543076,"I would assert that an old program, within the constraints of the issue being discussed here, will run perfectly well, when built and run against a new kernel.",neutral,civil
391895,397649,Address them one by one.,neutral,civil
424089,424518,Which CPU architecture?,neutral,civil
336834,337316,"For sparc there seems to be a dedicated CONFIG_LOCKDEP_SMALL, which seems to downsize the lockdep implementation anyway.",neutral,civil
174735,199673,Why you want checks for something that not exist ?,neutral,civil
391895,397649,"As mentioned before, existing scheduler features, like preemption, (should) still work as before with this variant of coscheduling, with the same look and feel.",neutral,civil
222860,223021,Since when do U-Boot patches go to LKML and dri-devel?,neutral,civil
202437,191275,There are communication difficulties to consider since your terse information from your conference meeting.,neutral,civil
289026,292549,We really do not want to make the current hugetlb code more complex than it is already.,neutral,civil
303621,305468,It's not going away.,neutral,civil
174735,199701,"You implemented the same code thrice, it surely is not reduced.",neutral,civil
254985,255085,It is much more important to sort out the big picture first and only then deal with minor implementation details.,neutral,civil
402510,413650,Making this ability fine-grained sounds like a logical solution for  solving this weakening of security controls.,neutral,civil
391895,397297,"And then people will complain again that partitioning a system isn't dynamic enough and we need magic :/  (and this too would be tricky to virtualize itself)   You gloss over a ton of details here, many of which are non trivial and marked broken in your patches.",neutral,civil
254985,255085,You will have to be patient because this is a rather big change and it will take _quite_ some time to get sorted.,neutral,civil
391895,394633,"[ I am not subscribed to LKML, please keep me CC'd on replies ]    I tried a simple test with several VMs (in my initial test, I have 48 idle 1-cpu 512-mb VMs and 2 idle 2-cpu, 2-gb VMs) using libvirt, none pinned to any CPUs.",neutral,civil
498594,573990,"Malicious guest in a virtual machine    --  (english)  (cesky, pictures)",neutral,civil
365796,367764,In your bindings device configuration is scattered among global control-bank-cfg property and child node's reg property.,neutral,civil
498594,590551,What kind of systems might be affected by this?,neutral,civil
307410,349339,(Note: I do the majority of my testing in a looped-back setup).,neutral,civil
431048,432750,I'll add comments below to try to make more clear what I'm trying to say.,neutral,civil
245912,245953,"Actually, the entire for loop is cryptic.",neutral,civil
336834,337316,"Actually this only works for backtraces with common history, i.e.",neutral,civil
431048,432750,"The patch says Publishing ... electronic address not ordinarily collected by the project  without explicit permission"".""",neutral,civil
72369,470502,1-st level means its parent is root and so on.,neutral,civil
391895,397649,"(As opposed to a normal"" task group SE (TG-SE)  which represents just one runqueue in a different task group.)""",neutral,civil
254985,255085,The more versions you post the more fragmented and messy the discussion will become.,neutral,civil
402510,413768,"Even though I am not convinced the  bar to allow fine-grained control should be evaluating all possible  PMUs*, but if the security folks agree that is the case it is fine by me.",neutral,civil
467091,471421,I miss to mention PCI but since the beginning refer the slave and the  common part.,neutral,civil
306145,357688,So please don't.,neutral,civil
289026,294078,It would be greatly appreciated if you could mention why we can not charge surplus hugepages to memcg.,neutral,civil
259276,259299,"I also don't think we have the hrtimer machinery for usleep_range() to work properly on parisc, so I don't think the replacement works.",neutral,civil
391895,397649,"I agree, that this isn't ready to be merged.",neutral,civil
152625,156871,"I really like them, factually valuable comments .. please express your concern so that we have a chance to move on.",neutral,civil
336834,337035,"Yeah, not going to happen.",neutral,civil
498594,770007,Lying about security bugs being fixed when they are not is not cool.,neutral,civil
167856,174594,I will try to handle the ones related to the platforms I am using.,neutral,civil
174463,174508,Shouldn't there be a at least a comment to explain why zero is an appropriate initialization value in that case?,neutral,civil
207400,207934,How about writing an i2c bus driver which sits directly on top of another i2c bus?,neutral,civil
258997,259457,It's that simple.,neutral,civil
168169,173259,"For CG and PG, it would be a all-or-nothing (either boot values, or everything like nvidia).",neutral,civil
314071,314224,"However, the patches are out of tree, because pretty much all of the file system developers who work for enterpise distributions were against this functionality.",neutral,civil
365796,367764,"Your control-bank-cfg seemed like having much room for improvement, and it would for sure raise questions on why it was implemented that way.",neutral,civil
210458,210459,"That feels crazy, as for these calls we know it will never be NULL because the previous call to debugfs_file_get() will always ensure it will be correct.",neutral,civil
498594,590551,Numbers are irrelevant because that documentation has to be applicable for stable kernels as well.,neutral,civil
347183,348381,"To be honest, I had to double check this about literally 20 times to make sure I was actually understanding this issue correctly.",neutral,civil
402510,413778,I did not say that you mentioned google.,neutral,civil
202437,196318,I find such a change combination unsafe.,neutral,civil
498594,590551,The mitigation is available when the kernel provides it.,neutral,civil
391895,397649,So what?,neutral,civil
498594,576302,Ok.,neutral,civil
202437,191275,Or would you get frightened still by any other change combination?,neutral,civil
245912,245953,regmap imposes a number of pointer lookups and tests each time you do a read or write.,neutral,civil
281311,281957,"Either it does exist, or it doesn't.",neutral,civil
289026,294078,"When resize the pool, I think that the number of surplus hugepages in use does not change.",neutral,civil
245912,245953,I think just saying ASPEED PECI support is enough.,neutral,civil
289026,292549,Please make sure to describe such a usecase in details before we even start considering the code.,neutral,civil
346223,347267,And who *are* the people who are performing this configuration?,neutral,civil
314071,314224,"I have no idea how Darrick was able to get commit 25f4c41415e5 upstream, but I guess it was less controversial for block devices than for file systems.",neutral,civil
539613,546377,See git log tools/testing/selftests/,neutral,civil
498594,590551,No.,neutral,civil
476403,478120,"0 is false, 1 is true.",neutral,civil
266279,267299,"Ok, a poor man"" approach would be to pass the array directly to the core and let the implementation there to implement the array fetch logic  calling array_index_nospec() there  but I wonder if are there any other way that won't require too much code churn.""",neutral,civil
266279,266331,I'll  mark these warnings as False Positives and take your points into account  for the analysis of the rest of the Spectre issues reported by Smatch.,neutral,civil
173287,173288,You can't do it this simply as it will cause deadlock due to nested locking of the buf_lock.,neutral,civil
391895,397649,"That is, what I call intrusive.",neutral,civil
391895,397649,"Even if you're not inclined -- at this stage, if I may be so bold :) -- your feedback is valuable.",neutral,civil
365796,367116,These values are for the device configuration itself and the reg below indicates which control bank the LED node is assigned to.,neutral,civil
258997,260189,The init function is making sure cal_type is one or another.,neutral,civil
402510,413698,"I surely know a few which qualify for exclusion, so the right approach is to provide this knob only when the risk is analyzed and documented and the PMU has been flagged as candidate for unpriviledged exposure.",neutral,civil
402510,413650,"Hi, I accept it was by bad to miss adding Cc's on the cover letter, but my  own email addresses hopefully should not bother you.",neutral,civil
289026,292839,due to the pool resize.,neutral,civil
377230,377461,"You didn't convert that to use wake queues, and so that won't remove tickets for the grant head waiter list, and so those tasks will never get out of the new inner loop you added to xlog_grant_head_wait().",neutral,civil
258997,259457,"The code causes new compiler warnings, and the warnings are valid.",neutral,civil
346223,347267,If the latter then they presumably aren't easily confused!,neutral,civil
245912,245922,"FWIW, this should be two separate patches.",neutral,civil
391895,397649,This SD-SE represents the per CPU runqueues of this core of this task group.,neutral,civil
222860,223039,I'm going to be real disappointed if we see another fork get merged.,neutral,civil
391895,397649,It may *still* be beneficial for a use case.,neutral,civil
331266,331355,You normally have to manually initialize a dynamic attribute.,neutral,civil
402510,413778,And not having documentation is basically the same thing as telling them to use google.,neutral,civil
289026,292549,I believe we want to keep that status quo.,neutral,civil
391895,397649,Tasks are still only enqueued in the per CPU runqueues.,neutral,civil
391895,397297,"The existing cgroup overhead is significant, you also made that many times worse.",neutral,civil
467091,471458,"For the dual-role thing, maybe we can consider them as master (ones with advances slave features).",neutral,civil
467091,479249,That's what I'm complaining,neutral,civil
368515,368789,"I would like to see the following changes to your proposal:    - call it PERF_SAMPLE_DATA_PAGE_SIZE  That would allow two things:    1 - not tied to PERF_SAMPLE_ADDR    2 - Allow PERF_SAMPLE_CODE_PAGE_SIZE to be added  In some measurements, you may just care about the distribution of accesses across page sizes.",neutral,civil
541450,543076,"We could look into ways in which to detect the cases in which this might be 'ok', but I don't see why we should bother, because at some point its still an error to pass in an incompatible buffer.",neutral,civil
391895,397297,"I'll beg to differ, this isn't anywhere near something to consider merging.",neutral,civil
202437,513970,Does your wording indicate a questionable signal for further contributions?,neutral,civil
378505,379417,50GB is tiny for XFS.,neutral,civil
498594,576302,So how should it be called?,neutral,civil
467091,471458,They will come.,neutral,civil
365796,367764,It often obscures the issue.,neutral,civil
289026,292549,I am sorry that I didn't join the discussion for the previous version but time just didn't allow that.,neutral,civil
230843,231058,"If it's being called from FTRACE in run time, this would mean there were long calls in this module section, which in turn means, get_module_plt() was called at least once for this module and this section.",neutral,civil
391895,397649,"But, for example, you won't have group-based fairness between multiple kvm thingies.",neutral,civil
402510,413650,"Okay, for the next round I will expand the cover letter with at least  one concrete example on how it is usable and summarize the discussion a bit.",neutral,civil
169133,193114,"Anyway, since the patch is safe and can solve an existing problem:  Acked-by: ",neutral,civil
239101,240255,I'll send you a private copy of the patches just so you have them for your reference.,neutral,civil
541450,542126,"And yes, this patch can be backported to older stable kernels, but by that same token, so can the patches that extend the struct, which would also fix the problem, while supporting the newer features, which seems to me to be the better solution for applications which are looking for that support.",neutral,civil
422694,428645,Say it again for GCC.,neutral,civil
245912,245916,Please go read the documentation again...,neutral,civil
168169,173259,I can't find references to it in this patch (outside of the function below) or in the following patches.,neutral,civil
541450,541516,"By choosing a large but decent high limit, I think we can find a future-compatible compromise that doesn't rely on a preliminary getsockopt() just for structure trucation decision...   --",neutral,civil
168169,173259,I also did not expect that clock gating had to be disabled before we could program them.,neutral,civil
289026,292839,Try to look at previous discussions why it has been decided to have a separate hugetlb pages at all.,neutral,civil
378505,378562,Again I'll ask: what is the performance when the log is made large enough that your benchmark is *not hammering the slow path*?,neutral,civil
347183,349692,"A stupid question, I notice that nv50_display_fini() calls nv50_mstm_fini() only if encoder_type != DRM_MODE_ENCODER_DPMST.",neutral,civil
467091,471458,"All I've seen so far are complaints on tiny details, it definitely doesn't prevent you from adding new features.",neutral,civil
402510,413650,Because I really don't know..,neutral,civil
399771,400133,How can you set a shared variable with no synchronization ?,neutral,civil
174735,199673,"Those without them will not work and will do Oops in crypto testmgr, so such drivers should not be used nor accepted in drivers/crypto  Ask yourself why crypto do not check for NULL in ahash digest or other required ahash functions.",neutral,civil
245912,245953,If you feel strongly about this then I won't insist you change.,neutral,civil
377230,377461,Please implement it as a loop.,neutral,civil
391895,397649,"So, I probably haven't considered all alternatives.",neutral,civil
152625,157636,"It was thought that rst conversion could be done quickly, but since this was my first attempt with rst, had to put some effort to get a not so bad output, even if this patch dies, i am happy to have learnt rst conversion to some extent.",neutral,civil
167856,174594,"Yes, I have noticed this issue.",neutral,civil
391895,397649,"Hence, coscheduling at, e.g., core level    does not have a too serious impact on lock contention.",neutral,civil
168169,173259,"If you agree with having a single enable bit for CG, then a simple: Clockgating status: (boot|optimized) would work perfectly.""",neutral,civil
377230,377461,That's racy.,neutral,civil
391895,397649,"With gang scheduling as defined by Feitelson and Rudolph [6], you'd have to explicitly schedule idle time.",neutral,civil
261377,261389,"Please resend without corruption, and please provide a Fixes: line.",neutral,civil
498594,573990,"Plus, I believe it should go to x86/ directory, as this is really     Intel issue, and not anything ARM (or RISC-V) people need to know.",neutral,civil
314071,314224,"I know of one other major cloud provider (in China) using the functionality as an out-of-tree patch, but with no one else speaking in favor of it, and everyone else NAK'ing the patch and enterprise distro's saying they would revert the patch in their distro kernels, the compromise we came to was that the code point for NO_HIDE_STALE_FL would be reserved so that users of the out-of-tree patches wouldn't collide with future fallocate flags, and I would stop trying to push the patches upstream.",neutral,civil
245912,245922,Is priv->addr guaranteed to be >= PECI_BASE_ADDR ?,neutral,civil
365796,367116,So control bank A can control 2 LED strings and control bank b can control 1 LED string.,neutral,civil
169133,204633,Please read Documentation/process/submitting-patches.rst and Documentation/process/email-clients.rsDt for more information.,neutral,civil
202437,191275,I imagine that there are more development factors involved.,neutral,civil
498594,590551,"It's pretty clear, but yes admittedly we forgot to mention that Intel StrongARM is not affected.",neutral,civil
391895,397297,"Unless you have solid suggestions on how to deal with all of them, this is a complete non-starter.",neutral,civil
402510,413778,It allows to add the opt in flag on a case by case basis.,neutral,civil
391895,397649,"Assuming, that a runqueue is responsible for a core and there are runnable tasks within the task group on said core, then there will one SE enqueued in that runqueue, a so called SD-SE (scheduling domain SE, or synchronization domain SE).",neutral,civil
170193,170197,"Your document is 99.9% RST already, better to just finish the job and tie it into the rest of the kernel docs.",neutral,civil
377230,377461,such that that pending wakeups have already been processed before the next chunk of available space comes in....,neutral,civil
170193,188751,"I don't seem to be able to find it, at least not in 4.15  During hardened user copy permission check, I need to confirm if the memory range that would be exposed to userspace is a legitimate sub-range of a pmalloc allocation.",neutral,civil
165657,169349,That only needs one function and that one can take care of setting a variable in the spectre code which then influences the sysfs output.,neutral,civil
245912,245953,I know these come from the ASPEED sdk driver.,neutral,civil
377230,377461,"Interesting - I don't see the grant head reservation code in any of my performance benchmark profiling, even when running at over a million transactions/s on a 2-socket 32-core 64-thread skylake system.",neutral,civil
202437,505099,There is more than enough to do.,neutral,civil
374095,374559,I'll queue this for the next fixes-pull-request.,neutral,civil
467091,471421,Unfortunately I don't see anyone given their inputs too.,neutral,civil
391895,397649,"No problem, just attach the runqueue with all the tasks elsewhere.",neutral,civil
347183,349692,"Alternatively, move acquisition of the runtime PM ref further up in the call chain to those other contexts.",neutral,civil
498594,576302,Malicious guest in a virtual machine ,neutral,civil
498594,576302,PAE needs to be enabled for mitigation to +   work.,neutral,civil
402510,413650,Could you explain why?,neutral,civil
222860,223039,This nearly halted all progress.,neutral,civil
202437,505099,"However, that's up to you.",neutral,civil
391895,397649,Mm... there is certainly room for interpretation.,neutral,civil
365796,367116,Don't see how you could compute this.,neutral,civil
391895,394633,"When I tried to set all of the top-level libvirt cpu cgroups' to be co-scheduled (/bin/echo 1 > /sys/fs/cgroup/cpu/machine/<VM-x>.libvirt-qemu/cpu.scheduled), the machine hangs.",neutral,civil
266279,267299,It now makes more sense to me.,neutral,civil
307410,311549,People debugging commits will never find the 0/X cover letter which is just intended to introduce the series to reviewers and describe changes if the series is posted multiple times.,neutral,civil
498594,576302,Also look at the timing of the thread.,neutral,civil
391895,397649,"The load balancer will work on this subset of runqueues as it does on the normal"" per CPU runqueues -- smp-nice fairness and all.""",neutral,civil
306145,357688,But you did it again....,neutral,civil
266279,266313,Similar notes for the other patches to drivers/media in this series: let's not just start adding bloatware where not needed.,neutral,civil
467091,471421,I agree with the controller folder but not with prefix.,neutral,civil
216128,216133,"Otherwise, sure, sounds good.",neutral,civil
165657,169349,The variable reflects the actual enabled mitigation state of the kernel proper.,neutral,civil
202437,191241,We don't have the time to wade through dozens of one-liner cleanup patches.,neutral,civil
281311,281957,"If it exists, it needs to be fixed.",neutral,civil
476403,478120,"The C language spec, specifies _Bool as an integer type wide enough to at least store 0 and 1.",neutral,civil
498594,574882,"FWIW, to the best of my knowledge the documentation about writing changelogs is neither incorrect nor is it optional to adhere to it.",neutral,civil
365796,367116,Furthermore there are 2 device configurations that can be configured to only use 1 bank for all 3 LED strings.,neutral,civil
159308,177720,If you pick some bits from another version and want to credit someone else you can 'CC:' them or just mention it in the commit-message.,neutral,civil
266279,267299,"Yeah, better to apply a fix to avoid the issue with VIDIOC_ENUM_FMT.",neutral,civil
202437,505099,I would also suggest that your time might be spent more productively if you would work on some more useful projects.,neutral,civil
541450,543076,"This works fine, the sizes of the struct in question will always match  2) Application is built against kernel A and run on kernel B.",neutral,civil
202437,513970,How would you ever like to clean up stuff in affected source files which was accumulated (or preserved somehow) over years?,neutral,civil
467091,479249,"On the other hand, if you create a single module out of several source files, source files don't need to be prefixed, as long as the resulting module as a proper prefix.",neutral,civil
402510,413538,The cover letter and the change logs should contain a summary of that discussion and a proper justification of the proposed change.,neutral,civil
314071,314224,"So I'm certainly in favor of this patch landing in mainline, but you should be aware that there may be some opposition to it.",neutral,civil
365796,367141,"Just a blind shot, without going into details - could you please check if led-sources property documented in the common LED bindings couldn't help here?",neutral,civil
391895,397649,Yes it is.,neutral,civil
377230,377461,"have all the necessary memory barriers, etc) when it's not a local stack object and instead protected from concurrency by a spin lock?",neutral,civil
402510,413768,We can hopefully discuss it without ponies.,neutral,civil
467091,471421,The major feature close to USB is this one and it can be found in others  protocols (standardization process).,neutral,civil
402510,414000,Ah only if google could simply answer all our questions!,neutral,civil
377230,377461,Same for the wake_all variable you added.,neutral,civil
431048,432750,"For example, an email address provided in an email sent to me and not copied to any mail list would not be public.",neutral,civil
377230,377461,"Either way, we can do the wrong thing because we dropped the lock and free_bytes and wake_all are now stale and potentially incorrect.",neutral,civil
402510,413698,And the argumentation with 'incompetent sysadmins' is just the wrong attitude.,neutral,civil
167856,174594,"Well, yes and not!",neutral,civil
289026,291846,"The existing huegtlb resource controller already takes hugetlbfs huge pages into account, including surplus pages.",neutral,civil
168169,173259,"Aside from all these nitpicks, the approach is quite self contained and I like the following patches.",neutral,civil
368515,368789,"I welcome this feature, been wanting it for some time now.",neutral,civil
541450,542126,"We've never supported running newer applications on older kernels, and no one is forcing anyone to use the lksctp-tools library, I was only suggesting that, if we were to support this compatibility, that might be a place to offer it.",neutral,civil
174735,199673,Now size of crypto core is reduced.,neutral,civil
202437,513970,What does this software area make it so special in comparison to other Linux subsystems?,neutral,civil
391895,397297,"Also 'happened' suggests a certain stage of completeness, this again doesn't qualify.",neutral,civil
391895,397297,Now explain to me how you're going to gang-schedule a VM with a good number of vCPU threads (say spanning a number of nodes) and preserving the rest of CFS without it turning into a massive trainwreck?,neutral,civil
174735,199976,"on Exynos board only exynos drivers will load, on board with omap crypto only omap crypto will load.",neutral,civil
377230,377461,"You can't drop the spin lock between xlog_grant_head_wake() and xlog_grant_head_wait(), because free_bytes is only valid while while the spinlock is held.",neutral,civil
346223,347267,To avoid confusing users.,neutral,civil
306145,317171,"So don't add your own helper, please use the core code.",neutral,civil
174735,200015,You can compile kernel with generic config and at that point you have all the duplicated code stored on your machine.,neutral,civil
402510,413698,You cannot expect that even competent sysadmins know offhand what which PMU might expose.,neutral,civil
170193,170197,"We might as well put the SPDX tag here, it's a new file.",neutral,civil
168169,173259,"All this time, I thought these parameters were for power gating...",neutral,civil
422694,423291,"The way I see it, it is pretty well marked up as is.",neutral,civil
222860,230472,You will also need to resync with the last master branch regarding  defconfig content.,neutral,civil
402510,413538,I read through the previous thread and there was a clear request to involve security people into this.,neutral,civil
307410,311549,This is the opposite of what I've ever heard before.,neutral,civil
541450,541515,I don't think not fixing it because it's not fixed yet is a good reason to keep things the way they are.,neutral,civil
245912,245953,Can we probe in parallel?,neutral,civil
541450,544269,"I think we really need to specifically check for the difference sizes that existed one by one, clear out the part not given by the user, and backport this as far back as possible in a way that in the older kernels we see if the user is actually trying to use the new features and if so error out.",neutral,civil
377230,377461,If there ever is a spurious wakeup then the waiter that was woken from the head remains there until the next wakeup comes in.,neutral,civil
402510,414000,If you don't have multiple users on the system your tolerance should be extremely high.,neutral,civil
431048,432750,Which email addresses are allowed to be published?,neutral,civil
202437,513970,* How should possibly remaining disagreements about affected implementation   details be resolved now?,neutral,civil
498594,576302,"Ok, now can we have that document updated to meet the standards?",neutral,civil
245912,245922,This attribute should not exist.,neutral,civil
258997,259457,"Pulled, and then immediately unpulled again.",neutral,civil
467091,479249,All the driver split we're talking about here is just bikeshedding.,neutral,civil
266279,266334,"Hi,  Please, drop this series.",neutral,civil
289026,292839,I've asked in other email so I guess I will get an answer there but let me just emphasize again that I absolutely detest a possibility to put hugetlb pages into the memcg mix.,neutral,civil
377230,377461,"The fast path is already lockless, and we've already given up peformance if we reach this slow path.",neutral,civil
261377,261389,"This doesn't have to be on separate lines, as written, it just causes confusion.",neutral,civil
289026,292549,Mostly because hugetlb memory is an artificial memory subsystem on its own and it doesn't fit into the rest of memcg accounted memory very well.,neutral,civil
169133,193114,"Sorry about being late, just returned home and am trying to get all the backlogs under control.",neutral,civil
222860,223021,"Anyway, I'll try my best to ignore this series.",neutral,civil
402510,413650,Presumably you see adding fine grained control as diminishing the  overall security rather than raising it?,neutral,civil
289026,294078,"On the other hand, surplus hugetlb pages waste the buddy pool.",neutral,civil
159308,177720,"(These PSTATE PAN things are a bit odd as they were used to generate and instruction before the fancy {read,write}_sysreg() helpers were added).",neutral,civil
498594,574882,Just because your machine emits the 2G number does not make it universally correct.,neutral,civil
498594,574882,The limitation depends on the number of physical address bits supported by the cache (not the number of physical addresss bits exposed as pins) and is definitely not hardcoded to 2G.,neutral,civil
266918,267111,It is so much easier for maintainers to work with a set of changes all doing the same thing if you make them a proper patch series with an appropriate [PATCH 0/N] ...header posting.,neutral,civil
174735,200015,But this discussion is moving away from the point I was concerned about -- that this patchset _increases_ code duplication and I find this wrong.,neutral,civil
377230,377461,"FWIW, can you post the actual profile you are seeing in the commit message?",neutral,civil
377230,377461,this may not even be a problem with the transaction reservation code itself.,neutral,civil
202437,513970,* How do you think about this detail?,neutral,civil
245912,245953,"Hello Jae,    The driver is looking good!",neutral,civil
541450,544269,"This whole thread, if you read it, is basically if we compatability this way  that breaks  and if we do compatability this other way oh shit this other thing doesn't work.""""",neutral,civil
174735,199600,What is the impact of this non-critical path code on performance?,neutral,civil
202437,505193,I found a feedback by Mauro Carvalho Chehab more constructive.,neutral,civil
259276,259489,"I did not know this driver is only loaded during system boot-up time, I thought this driver can be loaded as a kernel module (like many  drivers) after system booting.",neutral,civil
168169,173259,Why introduce gk104_therm_new_?,neutral,civil
467091,471458,"There's a difference between a secondary master that waits for its time to become the currrent master, and a secondary master that provides I3C device features when it's acting as a slave (sensor, GPIO controller, ...).",neutral,civil
498594,576302,"The kernel ensures that the address bits of PTEs, +   which are not marked present, never point to cacheable physical +   memory space.",neutral,civil
541450,542126,Its also worth noting that we have precident for this.,neutral,civil
174735,174850,This looks really nonsensical and the commit message doesn't explain the rationale for that at all.,neutral,civil
161354,161783,I don't see any code in this patch that deals with that.,neutral,civil
261866,263843,The above changes gives no guarantees for this.,neutral,civil
170193,188751,"I do not object to your comment, but in practice i see that:  - vmalloc is used relatively little - allocations do not seem to be huge - there seem to be way larger overheads in the handling of virtual pages   (see my proposal for the LFS/m summit, about collapsing struct    vm_struct and struct vmap_area)    Can you please point me to this function/macro?",neutral,civil
266918,269136,"Since for a series, you're supposed to CC the whole series to everyone involved, it would have been, or at least at thought so, maximaly noisy for no good reasons.",neutral,civil
266279,266313,"A lsmod or cat /proc/modules) also tells that the tm6000 module was loaded, with is a very good hint that the tm6000 is there or was there in the past.",neutral,civil
159308,177720,A version of this patch has been queued by Catalin.,neutral,civil
169133,179802,"Looking at the patch, my first impression is it makes the code differ from STD-51 a little bit.",neutral,civil
402510,413698,That documentation has to clearly describe what kind of information is accessible and what potential side effects security wise this might have.,neutral,civil
347183,348381,"Turns out I was missing a couple of parts, so I'm going to try again at explaining this using a diagram that shows the various threads running concurrently ",neutral,civil
467091,471421,Please check  what is already in the kernel.,neutral,civil
168169,173259,Can you get rid of the mention of powergating given that this is not part of this patchset?,neutral,civil
498594,576302,We should mention this is x86 before using x86-specific terminology.,neutral,civil
422694,428645,Just  move the and to the previous comment like this.,neutral,civil
168668,168727,"Again, 'boutside' protection ...  Other than that:  Reviewed-by: ",neutral,civil
165657,169349,That's just hackery.,neutral,civil
467091,479249,"If you were adding support for slaves, and were doing this split as part of this patch series explaining that part of the code between slave and master can be shared, then we wouldn't have this debate.",neutral,civil
365796,367116,These values represent device level control and configuration of the LED strings to a specific control bank.,neutral,civil
377230,377461,Spurious wake ups are irrelevant here - forwards progress (i.e.,neutral,civil
467091,479249,"If the driver is simple enough to fit in one file, there's no reason to create a new subdir.",neutral,civil
245912,245916,This has to be fixed.,neutral,civil
266279,267299,"Peter,  Thanks for a comprehensive explanation about that.",neutral,civil
377230,377461,"i..e. while waking up the waiters, we could have run out of space again and had more tasks queued, or had the AIL tail move and now have space available.",neutral,civil
431048,432750,More clear?,neutral,civil
231231,232204,So make it fit by returning an unsigned int.,neutral,civil
377230,377461,Did you run this through fstests?,neutral,civil
498594,574882,"That still does not justify the changelog"" you provided.""",neutral,civil
377230,377461,"That helps us identify similar problems in the future, and it lets us know what paths are leading to the transaction reservation contention.",neutral,civil
467091,471458,"Would you be okay with drivers/i3c/controllers/{designware,dw}/..., so that you can have all designware drivers (for both slave and master blocks) in the same dir?",neutral,civil
377230,377461,The shutdown check needs to break the sleep loop.,neutral,civil
391895,397649,With respect to scalability: many coscheduling use cases don't require synchronization across the whole system.,neutral,civil
221804,221853,What's wrong with dev_info() ?,neutral,civil
347183,349692,"Au contraire, you must not acquire any because it will deadlock while the GPU is runtime suspending.",neutral,civil
391895,397649,"Due to the overhead of nesting cgroups that you mentioned earlier, that many levels in the runqueue hierarchy are likely to be impracticable anyway.",neutral,civil
402510,413778,But what is a sysadmin supposed to do when there is no documentation aside of using google?,neutral,civil
422694,428645,I still object.,neutral,civil
169133,177642,"Sorry, I will not apply this until the exact issue is better understood.",neutral,civil
289431,289688,The main reason to push this down into the filesystems is to allow them control over whether to report errors at syncfs time via the superblock errseq_t or not.,neutral,civil
168169,173259,"As you even export this function, it looks like you used to use this function in an earlier revision of this series.",neutral,civil
347183,349692,"Right, that seems to be a bug nouveau_pmops_runtime_suspend():  If a display is plugged in while the GPU is about to runtime suspend, the display may be lit up by output_poll_execute() but the GPU will then nevertheless be powered off.",neutral,civil
152625,157636,"It was like earlier you had to go after docs, but now it was docs coming after you, that is my opinion.",neutral,civil
331266,331694,Greg (and replying to your other comments as well)...,neutral,civil
159308,177720,If you put them in the other order this wouldn't happen.,neutral,civil
245912,245922,I am quite completely missing how the two functions above are different.,neutral,civil
539613,546377,And there is nothing forcing a cover letter in   Also double tags seams to be quite common for selftest.,neutral,civil
174463,174508,I've looked at your patch for way too long now and still don't see how you've shown it to be correct.,neutral,civil
221804,221853,When you use explicit casting in printf() you are doing in 99.9% cases something wrong.,neutral,civil
424089,424518,But I'm wondering who is actually using this code!,neutral,civil
391895,397649,"But as your mind seems made up, I'm not going to bother to argue.",neutral,civil
202437,513970,I distribute my software development capacity over several areas.,neutral,civil
245912,245922,"Why is this invalid""  and why does it warrant an error message ?""",neutral,civil
358863,358900,These calling conventions st^Ware rather suboptimal.,neutral,civil
266918,267111, please don't submit such a huge number of patches all at one time.,neutral,civil
377230,377461,Just define the wakeq in the context where it is used rather than use a function wide variable that requires reinitialisation.,neutral,civil
498594,573990,"The kernel ensures that +   the address bits of PTEs, which are not marked present, never point +   to cacheable physical memory space.",neutral,civil
402510,414000,"Perfmon counters make the channels generally less noisy, but they do not cause them.",neutral,civil
498594,576302,"Yes, you can kind-of figure it out from the next section... except for Intel StrongArm.",neutral,civil
159308,177720,I didn't sign-off this patch.,neutral,civil
210458,210463,"That's crazy, how has this not been hit yet when building the kernel?",neutral,civil
245912,245953,I understand what it's doing now.,neutral,civil
202437,196318,Will any development (or management) tools like â€œquilt foldâ€ make the regrouping of possible update steps more convenient and safer?,neutral,civil
467091,479249,"But right now, you're telling me that we need to split the DW driver to prepare for features that have not even been discussed/proposed.",neutral,civil
391895,397649,Just like task groups.,neutral,civil
391895,397649,"Hence, parts of my wish list further up.",neutral,civil
266017,266029,"I am only aware of the Ftrace framework, but in my experience it also  skews the timings quite a bit, so might not be the best choice.",neutral,civil
391895,397649,"If not, that particular use case may be considered impractical unless someone comes up with a better implementation of coscheduling.",neutral,civil
289026,292549,"Well, then I would argue that you shouldn't use 64kB pages for your setup or allow THP for smaller sizes.",neutral,civil
289026,294078,The hugetlb pages obtained from the pool do not waste the buddy pool.,neutral,civil
170193,170197,Please don't put plain-text files into core-api - that's a directory full of RST documents.,neutral,civil
170193,188745,I suppose I should do it also for all the other new files I create  But what is the license for the documentation?,neutral,civil
402510,413538,Especially those who are deeply involved with hardware side channels.,neutral,civil
498594,590551,Your's or is there a general agreement?,neutral,civil
